Plugin,Repository,URL,Has_JDK17,Has_JDK21,Has_JDK25,Jenkinsfile_URL,Has_Jenkinsfile
Material Theme Plugin,jenkinsci/material-theme-plugin,https://github.com/jenkinsci/material-theme-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/material-theme-plugin/master/Jenkinsfile,true
Mathworks Polyspace Plugin,jenkinsci/mathworks-polyspace-plugin,https://github.com/jenkinsci/mathworks-polyspace-plugin,true,true,false,https://raw.githubusercontent.com/jenkinsci/mathworks-polyspace-plugin/master/Jenkinsfile,true
Matlab Plugin,jenkinsci/matlab-plugin,https://github.com/jenkinsci/matlab-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/matlab-plugin/master/Jenkinsfile,true
Matomo Analytics Plugin,jenkinsci/matomo-analytics-plugin,https://github.com/jenkinsci/matomo-analytics-plugin,true,false,false,https://raw.githubusercontent.com/jenkinsci/matomo-analytics-plugin/master/Jenkinsfile,true
Matrix Auth Plugin,jenkinsci/matrix-auth-plugin,https://github.com/jenkinsci/matrix-auth-plugin,false,true,true,https://raw.githubusercontent.com/jenkinsci/matrix-auth-plugin/main/Jenkinsfile,true
Matrix Combinations Plugin,jenkinsci/matrix-combinations-plugin,https://github.com/jenkinsci/matrix-combinations-plugin,true,false,false,https://raw.githubusercontent.com/jenkinsci/matrix-combinations-plugin/master/Jenkinsfile,true
Matrix Communication Plugin,jenkinsci/matrix-communication-plugin,https://github.com/jenkinsci/matrix-communication-plugin,true,false,false,https://raw.githubusercontent.com/jenkinsci/matrix-communication-plugin/master/Jenkinsfile,true
Matrix Groovy Execution Strategy Plugin,jenkinsci/matrix-groovy-execution-strategy-plugin,https://github.com/jenkinsci/matrix-groovy-execution-strategy-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/matrix-groovy-execution-strategy-plugin/master/Jenkinsfile,false
Matrix Project Plugin,jenkinsci/matrix-project-plugin,https://github.com/jenkinsci/matrix-project-plugin,false,true,true,https://raw.githubusercontent.com/jenkinsci/matrix-project-plugin/master/Jenkinsfile,true
Matrix Reloaded Plugin,jenkinsci/matrix-reloaded-plugin,https://github.com/jenkinsci/matrix-reloaded-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/matrix-reloaded-plugin/master/Jenkinsfile,true
Matrix Sorter Plugin,jenkinsci/Matrix-sorter-plugin,https://github.com/jenkinsci/Matrix-sorter-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/Matrix-sorter-plugin/master/Jenkinsfile,true
Matrixtieparent Plugin,jenkinsci/matrixtieparent-plugin,https://github.com/jenkinsci/matrixtieparent-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/matrixtieparent-plugin/master/Jenkinsfile,false
Mattermost Plugin,jenkinsci/mattermost-plugin,https://github.com/jenkinsci/mattermost-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/mattermost-plugin/master/Jenkinsfile,false
Maven Artifact Choicelistprovider Plugin,jenkinsci/maven-artifact-choicelistprovider-plugin,https://github.com/jenkinsci/maven-artifact-choicelistprovider-plugin,true,true,false,https://raw.githubusercontent.com/jenkinsci/maven-artifact-choicelistprovider-plugin/master/Jenkinsfile,true
Maven Dependency Update Trigger Plugin,jenkinsci/maven-dependency-update-trigger-plugin,https://github.com/jenkinsci/maven-dependency-update-trigger-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/maven-dependency-update-trigger-plugin/master/Jenkinsfile,false
Maven Info Plugin,jenkinsci/maven-info-plugin,https://github.com/jenkinsci/maven-info-plugin,true,false,false,https://raw.githubusercontent.com/jenkinsci/maven-info-plugin/master/Jenkinsfile,true
Maven Invoker Plugin,jenkinsci/maven-invoker-plugin,https://github.com/jenkinsci/maven-invoker-plugin,true,false,false,https://raw.githubusercontent.com/jenkinsci/maven-invoker-plugin/master/Jenkinsfile,true
Maven Metadata Plugin,jenkinsci/maven-metadata-plugin,https://github.com/jenkinsci/maven-metadata-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/maven-metadata-plugin/master/Jenkinsfile,true
Maven Plugin,jenkinsci/maven-plugin,https://github.com/jenkinsci/maven-plugin,false,true,true,https://raw.githubusercontent.com/jenkinsci/maven-plugin/master/Jenkinsfile,true
Maven Release Cascade Plugin,jenkinsci/maven-release-cascade-plugin,https://github.com/jenkinsci/maven-release-cascade-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/maven-release-cascade-plugin/master/Jenkinsfile,false
Maven Repo Cleaner Plugin,jenkinsci/maven-repo-cleaner-plugin,https://github.com/jenkinsci/maven-repo-cleaner-plugin,true,false,false,https://raw.githubusercontent.com/jenkinsci/maven-repo-cleaner-plugin/master/Jenkinsfile,true
Maven Snapshot Check Plugin,jenkinsci/maven-snapshot-check-plugin,https://github.com/jenkinsci/maven-snapshot-check-plugin,true,true,false,https://raw.githubusercontent.com/jenkinsci/maven-snapshot-check-plugin/master/Jenkinsfile,true
Mcp Server Plugin,jenkinsci/mcp-server-plugin,https://github.com/jenkinsci/mcp-server-plugin,true,false,false,https://raw.githubusercontent.com/jenkinsci/mcp-server-plugin/main/Jenkinsfile,true
Mdt Deployment Plugin,jenkinsci/mdt-deployment-plugin,https://github.com/jenkinsci/mdt-deployment-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/mdt-deployment-plugin/master/Jenkinsfile,false
Mdtool Plugin,jenkinsci/mdtool-plugin,https://github.com/jenkinsci/mdtool-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/mdtool-plugin/master/Jenkinsfile,false
Meliora Testlab Plugin,jenkinsci/meliora-testlab-plugin,https://github.com/jenkinsci/meliora-testlab-plugin,true,true,false,https://raw.githubusercontent.com/jenkinsci/meliora-testlab-plugin/master/Jenkinsfile,true
Memory Map Plugin,jenkinsci/memory-map-plugin,https://github.com/jenkinsci/memory-map-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/memory-map-plugin/master/Jenkinsfile,false
Mend Cloud Native Security Scanner Plugin,jenkinsci/mend-cloud-native-security-scanner-plugin,https://github.com/jenkinsci/mend-cloud-native-security-scanner-plugin,true,false,false,https://raw.githubusercontent.com/jenkinsci/mend-cloud-native-security-scanner-plugin/master/Jenkinsfile,true
Mentor Questa Vrm Plugin,jenkinsci/mentor-questa-vrm-plugin,https://github.com/jenkinsci/mentor-questa-vrm-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/mentor-questa-vrm-plugin/master/Jenkinsfile,false
Mercurial Plugin,jenkinsci/mercurial-plugin,https://github.com/jenkinsci/mercurial-plugin,false,true,true,https://raw.githubusercontent.com/jenkinsci/mercurial-plugin/master/Jenkinsfile,true
Mergebase Sca Plugin,jenkinsci/mergebase-sca-plugin,https://github.com/jenkinsci/mergebase-sca-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/mergebase-sca-plugin/master/Jenkinsfile,true
Mergify Plugin,jenkinsci/mergify-plugin,https://github.com/jenkinsci/mergify-plugin,true,true,false,https://raw.githubusercontent.com/jenkinsci/mergify-plugin/main/Jenkinsfile,true
Mesos Plugin,jenkinsci/mesos-plugin,https://github.com/jenkinsci/mesos-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/mesos-plugin/master/Jenkinsfile,true
Metadata Plugin,jenkinsci/metadata-plugin,https://github.com/jenkinsci/metadata-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/metadata-plugin/master/Jenkinsfile,false
Metadefender Plugin,jenkinsci/metadefender-plugin,https://github.com/jenkinsci/metadefender-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/metadefender-plugin/main/Jenkinsfile,true
Metrics Aggregation Plugin,jenkinsci/metrics-aggregation-plugin,https://github.com/jenkinsci/metrics-aggregation-plugin,false,true,true,https://raw.githubusercontent.com/jenkinsci/metrics-aggregation-plugin/main/Jenkinsfile,true
Metrics Datadog Plugin,jenkinsci/metrics-datadog-plugin,https://github.com/jenkinsci/metrics-datadog-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/metrics-datadog-plugin/master/Jenkinsfile,true
Metrics Diskusage Plugin,jenkinsci/metrics-diskusage-plugin,https://github.com/jenkinsci/metrics-diskusage-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/metrics-diskusage-plugin/master/Jenkinsfile,false
Metrics Ganglia Plugin,jenkinsci/metrics-ganglia-plugin,https://github.com/jenkinsci/metrics-ganglia-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/metrics-ganglia-plugin/master/Jenkinsfile,false
Metrics Graphite Plugin,jenkinsci/metrics-graphite-plugin,https://github.com/jenkinsci/metrics-graphite-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/metrics-graphite-plugin/master/Jenkinsfile,false
Metrics Plugin,jenkinsci/metrics-plugin,https://github.com/jenkinsci/metrics-plugin,false,true,true,https://raw.githubusercontent.com/jenkinsci/metrics-plugin/master/Jenkinsfile,true
Micro Focus Performance Center Integration Plugin,jenkinsci/micro-focus-performance-center-integration-plugin,https://github.com/jenkinsci/micro-focus-performance-center-integration-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/micro-focus-performance-center-integration-plugin/master/Jenkinsfile,true
Microdocs Integration Plugin,jenkinsci/microdocs-integration-plugin,https://github.com/jenkinsci/microdocs-integration-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/microdocs-integration-plugin/master/Jenkinsfile,false
Mina Sshd Api Plugin,jenkinsci/mina-sshd-api-plugin,https://github.com/jenkinsci/mina-sshd-api-plugin,false,true,true,https://raw.githubusercontent.com/jenkinsci/mina-sshd-api-plugin/main/Jenkinsfile,true
Minio Plugin,jenkinsci/minio-plugin,https://github.com/jenkinsci/minio-plugin,true,true,false,https://raw.githubusercontent.com/jenkinsci/minio-plugin/master/Jenkinsfile,true
Minio Storage Plugin,jenkinsci/minio-storage-plugin,https://github.com/jenkinsci/minio-storage-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/minio-storage-plugin/master/Jenkinsfile,false
Miniorange Saml Sp Plugin,jenkinsci/miniorange-saml-sp-plugin,https://github.com/jenkinsci/miniorange-saml-sp-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/miniorange-saml-sp-plugin/master/Jenkinsfile,true
Miniorange Two Factor Plugin,jenkinsci/miniorange-two-factor-plugin,https://github.com/jenkinsci/miniorange-two-factor-plugin,true,false,false,https://raw.githubusercontent.com/jenkinsci/miniorange-two-factor-plugin/master/Jenkinsfile,true
Misc Info Tools Plugin,jenkinsci/misc-info-tools-plugin,https://github.com/jenkinsci/misc-info-tools-plugin,false,true,false,https://raw.githubusercontent.com/jenkinsci/misc-info-tools-plugin/main/Jenkinsfile,true
Misra Compliance Report Generator Plugin,jenkinsci/misra-compliance-report-generator-plugin,https://github.com/jenkinsci/misra-compliance-report-generator-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/misra-compliance-report-generator-plugin/master/Jenkinsfile,true
Mission Control View Plugin,jenkinsci/mission-control-view-plugin,https://github.com/jenkinsci/mission-control-view-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/mission-control-view-plugin/master/Jenkinsfile,false
Mixing Security Realm Plugin,jenkinsci/mixing-security-realm-plugin,https://github.com/jenkinsci/mixing-security-realm-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/mixing-security-realm-plugin/master/Jenkinsfile,true
Mktmpio Plugin,jenkinsci/mktmpio-plugin,https://github.com/jenkinsci/mktmpio-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/mktmpio-plugin/master/Jenkinsfile,false
Mock Load Builder Plugin,jenkinsci/mock-load-builder-plugin,https://github.com/jenkinsci/mock-load-builder-plugin,false,true,true,https://raw.githubusercontent.com/jenkinsci/mock-load-builder-plugin/master/Jenkinsfile,true
Mock Security Realm Plugin,jenkinsci/mock-security-realm-plugin,https://github.com/jenkinsci/mock-security-realm-plugin,true,true,false,https://raw.githubusercontent.com/jenkinsci/mock-security-realm-plugin/master/Jenkinsfile,true
Mock Slave Plugin,jenkinsci/mock-slave-plugin,https://github.com/jenkinsci/mock-slave-plugin,true,true,false,https://raw.githubusercontent.com/jenkinsci/mock-slave-plugin/master/Jenkinsfile,true
Modernstatus Plugin,jenkinsci/modernstatus-plugin,https://github.com/jenkinsci/modernstatus-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/modernstatus-plugin/master/Jenkinsfile,true
Mongodb Document Upload Plugin,jenkinsci/mongodb-document-upload-plugin,https://github.com/jenkinsci/mongodb-document-upload-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/mongodb-document-upload-plugin/master/Jenkinsfile,false
Mongodb Plugin,jenkinsci/mongodb-plugin,https://github.com/jenkinsci/mongodb-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/mongodb-plugin/master/Jenkinsfile,false
Monitor Pro Plugin,jenkinsci/monitor-pro-plugin,https://github.com/jenkinsci/monitor-pro-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/monitor-pro-plugin/master/Jenkinsfile,true
Monitor Remote Job Plugin,jenkinsci/monitor-remote-job-plugin,https://github.com/jenkinsci/monitor-remote-job-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/monitor-remote-job-plugin/master/Jenkinsfile,false
Monitoring Plugin,jenkinsci/monitoring-plugin,https://github.com/jenkinsci/monitoring-plugin,false,true,true,https://raw.githubusercontent.com/jenkinsci/monitoring-plugin/master/Jenkinsfile,true
Mq Notifier Plugin,jenkinsci/mq-notifier-plugin,https://github.com/jenkinsci/mq-notifier-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/mq-notifier-plugin/master/Jenkinsfile,true
Mqtt Notification Plugin,jenkinsci/mqtt-notification-plugin,https://github.com/jenkinsci/mqtt-notification-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/mqtt-notification-plugin/master/Jenkinsfile,false
Msbuild Plugin,jenkinsci/msbuild-plugin,https://github.com/jenkinsci/msbuild-plugin,false,true,true,https://raw.githubusercontent.com/jenkinsci/msbuild-plugin/master/Jenkinsfile,true
Msginject Plugin,jenkinsci/msginject-plugin,https://github.com/jenkinsci/msginject-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/msginject-plugin/master/Jenkinsfile,false
Mstest Plugin,jenkinsci/mstest-plugin,https://github.com/jenkinsci/mstest-plugin,true,true,false,https://raw.githubusercontent.com/jenkinsci/mstest-plugin/master/Jenkinsfile,true
Mstestrunner Plugin,jenkinsci/mstestrunner-plugin,https://github.com/jenkinsci/mstestrunner-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/mstestrunner-plugin/master/Jenkinsfile,true
Mttr Plugin,jenkinsci/mttr-plugin,https://github.com/jenkinsci/mttr-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/mttr-plugin/master/Jenkinsfile,false
Multi Branch Priority Sorter Plugin,jenkinsci/multi-branch-priority-sorter-plugin,https://github.com/jenkinsci/multi-branch-priority-sorter-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/multi-branch-priority-sorter-plugin/master/Jenkinsfile,true
Multi Branch Project Plugin,jenkinsci/multi-branch-project-plugin,https://github.com/jenkinsci/multi-branch-project-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/multi-branch-project-plugin/master/Jenkinsfile,false
Multi Module Tests Publisher Plugin,jenkinsci/multi-module-tests-publisher-plugin,https://github.com/jenkinsci/multi-module-tests-publisher-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/multi-module-tests-publisher-plugin/master/Jenkinsfile,false
Multi Slave Config Plugin,jenkinsci/multi-slave-config-plugin,https://github.com/jenkinsci/multi-slave-config-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/multi-slave-config-plugin/master/Jenkinsfile,true
Multibranch Action Triggers Plugin,jenkinsci/multibranch-action-triggers-plugin,https://github.com/jenkinsci/multibranch-action-triggers-plugin,true,true,false,https://raw.githubusercontent.com/jenkinsci/multibranch-action-triggers-plugin/master/Jenkinsfile,true
Multibranch Build Strategy Extension,jenkinsci/multibranch-build-strategy-extension,https://github.com/jenkinsci/multibranch-build-strategy-extension,false,true,true,https://raw.githubusercontent.com/jenkinsci/multibranch-build-strategy-extension/master/Jenkinsfile,true
Multibranch Filter Plugin,jenkinsci/multibranch-filter-plugin,https://github.com/jenkinsci/multibranch-filter-plugin,false,true,true,https://raw.githubusercontent.com/jenkinsci/multibranch-filter-plugin/main/Jenkinsfile,true
Multibranch Job Tear Down Plugin,jenkinsci/multibranch-job-tear-down-plugin,https://github.com/jenkinsci/multibranch-job-tear-down-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/multibranch-job-tear-down-plugin/master/Jenkinsfile,true
Multibranch Scan Webhook Trigger,jenkinsci/multibranch-scan-webhook-trigger,https://github.com/jenkinsci/multibranch-scan-webhook-trigger,false,false,false,https://raw.githubusercontent.com/jenkinsci/multibranch-scan-webhook-trigger/master/Jenkinsfile,true
Multiple Scms Plugin,jenkinsci/multiple-scms-plugin,https://github.com/jenkinsci/multiple-scms-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/multiple-scms-plugin/master/Jenkinsfile,true
