Plugin,Repository,URL,Has_JDK17,Has_JDK21,Has_JDK25,Jenkinsfile_URL,Has_Jenkinsfile
Zapper Plugin,jenkinsci/zapper-plugin,https://github.com/jenkinsci/zapper-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/zapper-plugin/master/Jenkinsfile,false
Zdevops Plugin,jenkinsci/zdevops-plugin,https://github.com/jenkinsci/zdevops-plugin,true,false,false,https://raw.githubusercontent.com/jenkinsci/zdevops-plugin/main/Jenkinsfile,true
Zentimestamp Plugin,jenkinsci/zentimestamp-plugin,https://github.com/jenkinsci/zentimestamp-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/zentimestamp-plugin/master/Jenkinsfile,false
Zephyr Enterprise Test Management Plugin,jenkinsci/zephyr-enterprise-test-management-plugin,https://github.com/jenkinsci/zephyr-enterprise-test-management-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/zephyr-enterprise-test-management-plugin/main/Jenkinsfile,false
Zerobug Plugin,jenkinsci/zerobug-plugin,https://github.com/jenkinsci/zerobug-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/zerobug-plugin/master/Jenkinsfile,true
Zohoqengine Plugin,jenkinsci/zohoqengine-plugin,https://github.com/jenkinsci/zohoqengine-plugin,true,true,false,https://raw.githubusercontent.com/jenkinsci/zohoqengine-plugin/main/Jenkinsfile,true
Zohosprints Plugin,jenkinsci/zohosprints-plugin,https://github.com/jenkinsci/zohosprints-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/zohosprints-plugin/master/Jenkinsfile,true
Zoom Plugin,jenkinsci/zoom-plugin,https://github.com/jenkinsci/zoom-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/zoom-plugin/master/Jenkinsfile,true
Zos Connector Plugin,jenkinsci/zos-connector-plugin,https://github.com/jenkinsci/zos-connector-plugin,true,true,false,https://raw.githubusercontent.com/jenkinsci/zos-connector-plugin/master/Jenkinsfile,true
Zscaler Iac Scan Plugin,jenkinsci/zscaler-iac-scan-plugin,https://github.com/jenkinsci/zscaler-iac-scan-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/zscaler-iac-scan-plugin/main/Jenkinsfile,true
Zscan Upload Plugin,jenkinsci/zscan-upload-plugin,https://github.com/jenkinsci/zscan-upload-plugin,true,false,false,https://raw.githubusercontent.com/jenkinsci/zscan-upload-plugin/master/Jenkinsfile,true
Zulip Plugin,jenkinsci/zulip-plugin,https://github.com/jenkinsci/zulip-plugin,true,true,false,https://raw.githubusercontent.com/jenkinsci/zulip-plugin/master/Jenkinsfile,true
